#{"t_start": 1754811304.1796522, "env_id": "None"}
r,l,t
268.21045,299,826.019546
272.06458,299,826.331459
265.66687,299,826.665513
262.4089,299,826.99575
266.28043,299,827.259408
263.77612,299,827.546993
256.0915,299,827.845273
261.68112,299,828.146036
266.0459,299,828.456661
261.91965,299,828.721247
267.85687,299,829.034919
262.55258,299,830.216132
269.89566,299,830.628834
259.903,299,831.065681
262.96307,299,831.466043
254.35631,299,831.78587
229.70497,299,832.153522
259.6425,299,832.5058
260.98657,299,832.818274
245.63986,299,833.094137
258.89508,299,833.369034
260.77902,299,833.699218
259.3319,299,834.006387
261.9084,299,834.291783
262.40265,299,834.600066
260.90146,299,835.78577
263.31635,299,836.087771
260.2778,299,836.396086
262.45062,299,836.667967
264.29626,299,836.993758
261.22263,299,837.33477
252.9833,299,837.618918
261.98914,299,837.914315
258.82285,299,838.209469
267.01617,299,838.49413
166.6033,299,838.803125
261.08078,299,839.123139
265.73108,299,839.42193
263.34573,299,840.644248
261.61847,299,842.661263
264.36026,299,843.079503
265.98694,299,843.357281
263.52618,299,843.640507
275.0553,299,843.914786
256.49548,299,844.220885
267.22913,299,844.499469
254.65503,299,844.777881
261.7251,299,845.087039
265.8891,299,845.377001
269.66238,299,845.693596
268.11108,299,845.962481
268.36963,299,846.262332
268.73337,299,847.33024
268.959,299,847.605128
266.7136,299,847.895216
263.22577,299,848.220162
273.8865,299,848.50959
267.8732,299,848.785136
263.01843,299,849.070659
265.5557,299,849.378473
256.4274,299,849.663777
266.39087,299,849.982308
267.62708,299,850.294709
261.57574,299,850.608699
268.55978,299,850.952933
267.52902,299,851.3447
256.7001,299,852.509809
275.19556,299,852.796713
262.37802,299,853.108994
267.9167,299,853.439614
266.21832,299,853.760952
255.54941,299,854.105717
263.2376,299,854.46883
274.3643,299,854.762432
266.84674,299,855.062085
265.43417,299,855.387264
259.38937,299,855.660802
267.82642,299,855.949998
269.01755,299,856.25125
264.6215,299,856.56983
257.9158,299,857.648314
263.62457,299,857.966659
208.86765,299,858.284285
266.09457,299,858.611779
272.89267,299,858.926625
272.68533,299,859.242301
245.08301,299,859.536267
251.2256,299,859.846728
260.99417,299,860.26987
260.03372,299,860.595865
266.53635,299,860.884493
266.99594,299,861.191612
267.7794,299,861.472148
266.35785,299,862.639681
267.1423,299,862.976433
267.43695,299,863.27618
270.42886,299,863.565814
269.03683,299,863.844748
265.10736,299,864.148326
268.80783,299,864.433366
266.72,299,864.792826
265.2518,299,865.113236
255.86452,299,865.468496
260.0329,299,865.895381
261.48257,299,866.303605
263.36377,299,868.355375
275.21317,299,868.636502
271.6159,299,869.730487
268.18713,299,870.073582
265.51843,299,870.403733
274.20517,299,870.698669
260.77216,299,870.993861
270.51697,299,871.312651
269.73447,299,871.629963
266.46234,299,871.917207
265.81268,299,872.198698
270.9853,299,872.505956
273.537,299,872.787516
267.90262,299,873.081873
265.649,299,873.439264
266.33417,299,873.727577
271.9328,299,874.799488
266.74213,299,875.090676
263.54352,299,875.367468
275.46216,299,875.657492
263.47937,299,876.000846
264.5032,299,876.303712
267.24197,299,876.613497
270.57764,299,876.910777
262.84995,299,877.213916
276.32928,299,877.502614
273.39297,299,877.798019
266.04135,299,878.083855
265.3643,299,878.367805
188.31938,299,879.585089
268.78387,299,879.934176
272.977,299,880.203977
258.9824,299,880.49915
274.0894,299,880.83548
272.3745,299,881.120149
247.4445,299,881.430362
265.00226,299,881.737843
268.09982,299,882.048368
269.38895,299,882.356094
268.33676,299,882.63367
271.4841,299,882.940941
269.5921,299,883.237138
261.03653,299,883.520214
270.0089,299,884.626324
258.4337,299,884.924604
271.6518,299,885.207232
258.01193,299,885.48089
265.61142,299,885.808839
262.52774,299,886.100691
263.53198,299,886.398531
267.63058,299,886.711806
270.29147,299,887.006533
271.77988,299,887.295633
270.4799,299,887.571911
268.60834,299,887.858616
270.37625,299,888.146463
239.62108,299,888.436431
267.79904,299,889.549659
269.12268,299,889.842281
271.63596,299,890.181684
276.65308,299,890.517652
273.6909,299,890.831043
269.6675,299,891.144927
262.00204,299,891.551002
270.93246,299,891.990977
270.57278,299,892.338894
269.70172,299,892.675466
266.42,299,894.49076
271.29044,299,894.778711
261.313,299,895.075889
277.4797,299,896.17695
263.89938,299,896.471325
270.59677,299,896.765115
268.83472,299,897.06107
270.57822,299,897.349146
278.14853,299,897.680563
271.6729,299,898.009225
263.29245,299,898.305847
265.20898,299,898.61294
270.81497,299,898.920573
269.9956,299,899.223571
274.1877,299,899.537341
273.82782,299,899.827597
270.4826,299,900.112423
212.28181,299,901.191033
259.7734,299,901.514376
274.6334,299,901.838077
279.54874,299,902.1462
261.44968,299,902.437644
250.14252,299,902.754773
270.69785,299,903.073509
278.44568,299,903.383085
273.7848,299,903.724486
273.6116,299,904.117058
268.68442,299,904.616549
270.55505,299,904.971288
262.07425,299,905.271215
266.05795,299,905.547166
267.88635,299,906.85197
264.73206,299,907.210629
274.8882,299,907.553538
269.38776,299,907.872536
276.8444,299,908.175205
266.3346,299,908.461496
267.32755,299,908.750644
270.5151,299,909.054088
266.35666,299,909.404764
270.89813,299,909.709217
269.64127,299,910.021235
266.1642,299,910.290988
270.78723,299,910.60246
273.1298,299,910.919076
273.58942,299,912.073282
270.23068,299,912.376982
264.67078,299,912.677569
270.6771,299,912.988884
265.79214,299,913.265615
270.92627,299,913.574981
268.70206,299,913.90138
269.51315,299,914.206114
260.3624,299,914.509962
275.5734,299,914.830423
278.30276,299,915.108814
273.12857,299,915.407078
270.90176,299,915.716664
270.69003,299,916.867908
266.72845,299,917.164333
278.90964,299,917.444434
264.09512,299,917.741238
267.02875,299,918.063724
273.46582,299,918.379316
276.19028,299,918.654304
255.36925,299,918.947284
280.7015,299,919.259416
277.30225,299,921.054232
272.40997,299,921.368724
276.1614,299,921.664636
275.85336,299,921.95414
268.534,299,922.270092
261.08115,299,923.293423
266.7216,299,923.608021
277.52777,299,923.904356
268.94116,299,924.213722
270.6819,299,924.660836
270.25104,299,925.07288
264.09613,299,925.407914
269.60934,299,925.760346
262.54285,299,926.081316
271.71005,299,926.441005
266.67673,299,926.761532
267.34836,299,927.085391
263.49173,299,927.386509
264.46362,299,927.705644
269.29507,299,928.901429
262.9761,299,929.22014
275.09262,299,929.503416
253.30211,299,929.800681
260.88684,299,930.10268
276.67706,299,930.437172
271.33676,299,930.732302
264.7176,299,931.038006
266.17764,299,931.361369
265.19003,299,931.623228
271.66577,299,931.916127
273.21082,299,932.224301
279.64078,299,932.513927
273.0709,299,933.551078
264.22556,299,933.833012
269.09888,299,934.11916
273.44104,299,934.408508
269.42572,299,934.712026
275.48822,299,935.032374
279.5943,299,935.32483
263.9481,299,935.621442
271.33795,299,935.895161
276.2372,299,936.21537
274.40793,299,936.505297
260.82925,299,936.7844
271.65997,299,937.098007
277.61157,299,937.401259
268.75186,299,938.530859
271.8164,299,938.865601
273.36133,299,939.171814
273.10358,299,939.464883
255.7796,299,939.764052
268.92365,299,940.065706
265.66675,299,940.389361
269.80728,299,940.777467
262.08286,299,941.085191
265.3261,299,941.399685
269.0467,299,941.717639
279.28806,299,942.064968
272.71072,299,942.348607
274.6643,299,942.683602
268.37643,299,943.812465
276.4158,299,944.117571
267.39963,299,944.438916
280.6122,299,944.749698
275.49442,299,945.059555
277.72806,299,945.333068
270.1127,299,945.647127
268.96426,299,947.420646
268.24396,299,947.757217
271.00476,299,948.041389
275.2465,299,948.334068
265.74023,299,948.656906
274.25574,299,948.982558
277.2683,299,950.049059
275.0526,299,950.345764
264.61633,299,950.632011
275.7025,299,950.919563
272.86484,299,951.2163
266.37997,299,951.497707
268.471,299,951.792167
271.9431,299,952.073202
272.67545,299,952.405977
277.91125,299,952.677222
275.96967,299,952.961085
271.18994,299,953.253474
273.42493,299,953.566
271.3096,299,953.866524
264.41202,299,954.92582
279.82883,299,955.235651
278.01843,299,955.517695
275.55313,299,955.824736
274.09122,299,956.112945
263.9804,299,956.421779
269.12723,299,956.699276
270.5219,299,957.010665
275.1108,299,957.338053
275.37155,299,957.612593
277.24762,299,957.936944
277.02808,299,958.267616
271.642,299,958.590383
281.78568,299,958.945058
274.91785,299,960.044033
272.0273,299,960.357636
261.31204,299,960.639613
274.24213,299,960.920357
273.4852,299,961.231381
269.90582,299,961.542241
277.62592,299,961.86673
276.34518,299,962.211294
272.19153,299,962.593252
276.3986,299,962.94159
262.7088,299,963.261299
275.7469,299,963.572503
268.5607,299,963.877786
264.8406,299,964.148523
275.52713,299,965.249927
265.78842,299,965.557309
267.51596,299,965.853167
272.27203,299,966.164362
271.28772,299,966.444352
271.53723,299,966.746219
276.68164,299,967.040489
274.79672,299,967.346277
280.98596,299,967.653665
275.508,299,967.98115
264.1912,299,968.277425
265.04486,299,968.576191
273.5724,299,968.86001
266.52585,299,969.916631
270.71942,299,970.227973
263.25967,299,970.531569
266.1556,299,970.835466
271.29022,299,971.129414
263.18173,299,971.405679
275.39084,299,973.084052
269.6328,299,973.360161
276.8551,299,973.646735
267.93665,299,973.92954
264.50845,299,974.225468
265.08463,299,974.494906
275.2907,299,974.799386
276.31946,299,975.115307
266.83542,299,976.140652
272.22452,299,976.411129
282.28452,299,976.715566
277.58286,299,977.015057
267.8287,299,977.312013
275.51675,299,977.598909
271.91208,299,977.906112
272.64777,299,978.207927
268.2982,299,978.501721
265.86624,299,978.794967
273.57245,299,979.092527
272.76456,299,979.410115
270.53534,299,979.717103
271.69583,299,980.023301
275.62454,299,981.133205
281.5436,299,981.431859
273.40448,299,981.766066
269.11032,299,982.078908
263.53192,299,982.392777
273.9154,299,982.711294
269.25168,299,983.030426
280.3246,299,983.312206
279.56998,299,983.649084
277.00098,299,983.973948
263.2729,299,984.256345
277.15158,299,984.625585
272.20956,299,984.884446
268.04053,299,985.985597
277.17828,299,986.304077
276.0788,299,986.634082
267.69687,299,986.906199
267.05542,299,987.182463
270.09918,299,987.465478
279.31052,299,987.780725
271.32037,299,988.07736
271.15735,299,988.365502
274.0537,299,988.652972
265.1864,299,988.942061
270.98883,299,989.254937
268.91287,299,989.61326
274.4699,299,989.920344
262.20154,299,991.02531
280.18152,299,991.283446
274.8179,299,991.560628
271.88525,299,991.885296
274.5177,299,992.200955
272.79578,299,992.470664
265.3371,299,992.736993
277.0202,299,993.017461
269.59082,299,993.272032
271.1118,299,993.579881
272.77423,299,993.881196
276.97723,299,994.197982
279.67886,299,994.473385
275.05817,299,994.733363
272.13037,299,995.768815
278.09708,299,996.055706
276.92932,299,996.348161
273.58948,299,996.645074
270.14465,299,998.353046
267.83502,299,998.635602
275.48422,299,998.942779
274.39407,299,999.235077
271.49817,299,999.511608
278.76636,299,999.81428
267.40326,299,1000.11013
281.60532,299,1000.416671
277.43228,299,1000.725321
276.67892,299,1001.709387
275.3667,299,1001.990835
267.13376,299,1002.285595
278.5397,299,1002.603417
271.43906,299,1002.911605
270.02728,299,1003.20208
275.57474,299,1003.473972
276.3487,299,1003.773342
271.5822,299,1004.060261
265.83075,299,1004.355304
264.22543,299,1004.660325
271.8384,299,1005.00054
273.55704,299,1005.301461
275.18726,299,1005.587253
274.62924,299,1006.649799
275.9618,299,1006.945231
273.87955,299,1007.231395
275.74524,299,1007.541686
272.6043,299,1007.795264
266.0569,299,1008.078454
264.96686,299,1008.364583
274.2314,299,1008.666538
277.54565,299,1008.955252
275.8885,299,1009.233533
271.12946,299,1009.525189
270.32623,299,1009.840259
268.51657,299,1010.128646
264.83673,299,1010.429724
272.02417,299,1011.485386
270.9312,299,1011.762164
265.14996,299,1012.096548
277.29535,299,1012.380268
273.8947,299,1012.669238
273.26773,299,1012.942229
272.54764,299,1013.228699
266.1656,299,1013.524522
279.11548,299,1013.828741
283.25482,299,1014.097225
278.34747,299,1014.38112
278.44357,299,1014.647758
277.20764,299,1014.921607
275.64072,299,1015.18672
279.81192,299,1016.234257
279.42877,299,1016.522005
261.39276,299,1016.813406
280.55927,299,1017.128822
274.71368,299,1017.445922
275.31934,299,1017.738149
267.51733,299,1018.034399
278.77548,299,1018.349766
271.33685,299,1018.636423
268.6767,299,1018.926299
274.67987,299,1019.237047
271.35077,299,1019.508353
273.42053,299,1019.8455
269.5379,299,1020.88212
272.8265,299,1021.171215
274.69177,299,1021.488232
281.03027,299,1023.155017
272.2417,299,1023.43741
282.27203,299,1023.72164
279.37866,299,1024.000899
270.60715,299,1024.298939
279.57208,299,1024.594224
278.33304,299,1024.899241
278.35202,299,1025.183804
277.4418,299,1025.497685
265.9863,299,1025.779359
266.73123,299,1026.067346
273.62863,299,1027.060707
267.48947,299,1027.356861
273.1836,299,1027.667956
268.8707,299,1027.935962
275.44965,299,1028.217763
279.76663,299,1028.516772
281.03503,299,1028.818627
280.76004,299,1029.122447
279.06403,299,1029.382079
275.46622,299,1029.68503
273.2669,299,1029.999534
264.6387,299,1030.309375
279.70908,299,1030.588412
275.62097,299,1030.904684
275.96426,299,1031.941052
268.4923,299,1032.234646
280.55872,299,1032.53127
268.4807,299,1032.858064
280.2366,299,1033.173961
279.5769,299,1033.467128
280.719,299,1033.779666
280.86813,299,1034.100125
270.4993,299,1034.386654
274.8251,299,1034.702612
282.59677,299,1035.012749
276.95734,299,1035.283639
267.23996,299,1035.570768
283.43304,299,1036.617355
282.86713,299,1036.929845
268.04892,299,1037.24209
267.0624,299,1037.525744
275.02844,299,1037.795664
276.67557,299,1038.120553
267.36566,299,1038.39289
282.6921,299,1038.657056
278.63376,299,1038.965575
268.07562,299,1039.257869
269.4137,299,1039.521609
277.10052,299,1039.85763
279.41843,299,1040.132536
270.53723,299,1040.393063
269.85013,299,1041.464869
273.3762,299,1041.769221
271.50446,299,1042.077481
278.4752,299,1042.34389
267.64642,299,1042.696728
272.5115,299,1043.011459
278.9869,299,1043.309393
275.26837,299,1043.649436
279.6921,299,1043.962666
275.66696,299,1044.274115
274.85046,299,1044.573244
270.7412,299,1044.889905
278.42023,299,1045.17975
282.168,299,1045.482722
277.1412,299,1046.522868
273.17514,299,1048.203553
279.98892,299,1048.48498
275.34464,299,1048.78163
275.708,299,1049.058359
276.6563,299,1049.330077
280.43976,299,1049.630266
280.73145,299,1049.910199
277.03156,299,1050.226773
278.5335,299,1050.532667
278.19562,299,1050.820222
277.0777,299,1051.121764
280.0885,299,1051.415408
267.85144,299,1052.610221
285.9207,299,1052.983855
280.34738,299,1053.312402
282.1431,299,1053.653067
276.38736,299,1053.968472
280.13504,299,1054.308175
279.6918,299,1054.604479
279.27133,299,1054.895258
280.4595,299,1055.161432
276.01105,299,1055.465863
271.34497,299,1055.77491
284.32327,299,1056.080833
279.97986,299,1056.379121
278.5965,299,1056.662867
276.9053,299,1057.684568
274.18906,299,1057.976954
276.3598,299,1058.289123
270.6316,299,1058.577879
266.91925,299,1058.874304
272.5632,299,1059.161968
280.19604,299,1059.450331
274.7284,299,1059.722967
279.87823,299,1060.036788
278.03256,299,1060.324115
276.1718,299,1060.621004
264.2668,299,1060.918925
270.90146,299,1061.218463
272.43253,299,1061.526334
269.73837,299,1062.826322
282.6176,299,1063.130973
273.85214,299,1063.439002
277.44907,299,1063.731427
279.22763,299,1064.036583
277.26282,299,1064.34459
277.93958,299,1064.627528
283.52652,299,1064.892724
268.1465,299,1065.1555
280.81235,299,1065.473316
278.74213,299,1065.765847
284.61447,299,1066.032276
265.76804,299,1066.340589
274.05768,299,1066.64324
267.5863,299,1067.697188
270.47284,299,1067.963172
281.58325,299,1068.257932
278.71454,299,1068.581531
276.43942,299,1068.87697
281.6088,299,1069.172229
272.65314,299,1069.482764
276.14713,299,1069.846065
277.28665,299,1070.232718
279.8589,299,1070.575267
282.2511,299,1070.905597
277.20285,299,1071.217553
277.3868,299,1071.507158
278.2495,299,1074.22231
273.43536,299,1074.561472
279.6389,299,1074.896918
277.5335,299,1075.200702
280.73798,299,1075.502828
275.17572,299,1075.850952
266.0683,299,1076.159369
284.10266,299,1076.438613
279.07913,299,1076.733021
284.3575,299,1077.059024
271.3253,299,1077.349293
281.8528,299,1077.635212
276.62006,299,1077.967062
281.2645,299,1078.266677
278.4241,299,1079.394684
285.16687,299,1079.692206
281.23602,299,1080.004805
277.3493,299,1080.325274
270.1802,299,1080.624242
265.53497,299,1080.961601
269.65573,299,1081.271801
280.0426,299,1081.540056
278.63647,299,1081.838567
280.95377,299,1082.10681
279.78287,299,1082.3744
273.54297,299,1082.658855
275.0937,299,1082.947193
280.1898,299,1083.306301
278.79797,299,1084.359254
278.89215,299,1084.634681
274.47037,299,1084.898239
272.18494,299,1085.184959
275.22504,299,1085.494679
281.07495,299,1085.777901
281.13412,299,1086.094701
283.73062,299,1086.389319
279.5493,299,1086.689172
280.6773,299,1086.999747
275.99332,299,1087.326254
271.69305,299,1087.647685
277.07788,299,1087.971137
278.54007,299,1088.991318
268.65036,299,1089.281327
282.0017,299,1089.610329
284.88123,299,1089.933901
279.72708,299,1090.246404
268.80597,299,1090.55377
274.8324,299,1090.850958
274.6171,299,1091.189872
281.9436,299,1091.45907
279.158,299,1091.783987
284.1181,299,1092.078314
279.64316,299,1092.423713
271.55252,299,1092.869952
266.75134,299,1093.204469
265.8954,299,1094.304699
278.17163,299,1094.612989
281.99728,299,1094.885015
280.89514,299,1095.175478
280.74622,299,1095.438087
267.62906,299,1095.766345
274.68024,299,1096.076141
283.76886,299,1096.39245
272.1228,299,1096.696077
276.34723,299,1097.005792
276.51282,299,1097.312296
277.968,299,1098.978904
282.3389,299,1099.247441
281.4499,299,1099.51632
271.43704,299,1100.698851
284.11395,299,1100.987296
283.88162,299,1101.265001
268.15866,299,1101.5835
279.65784,299,1101.891137
285.00903,299,1102.20928
273.23535,299,1102.519954
283.5542,299,1102.795939
279.78983,299,1103.090249
283.37048,299,1103.40409
278.98325,299,1103.73764
273.42596,299,1104.057839
269.32303,299,1104.418083
270.78494,299,1105.505585
278.7516,299,1105.806768
279.41528,299,1106.110215
280.45865,299,1106.417412
280.62207,299,1106.719897
275.45108,299,1107.02775
281.6408,299,1107.317437
273.76654,299,1107.600571
285.89752,299,1107.883787
270.29373,299,1108.164321
274.4867,299,1108.473096
276.90616,299,1108.791519
273.6284,299,1109.094555
277.13123,299,1109.369395
280.33478,299,1110.386219
285.38162,299,1110.684397
274.89178,299,1110.988299
278.65588,299,1111.343045
283.73132,299,1111.705129
281.97235,299,1111.993507
271.96558,299,1112.277986
283.52408,299,1112.542628
268.35934,299,1112.829987
281.58218,299,1113.128876
283.102,299,1113.397649
272.8378,299,1113.681461
278.7212,299,1113.977493
283.35007,299,1114.262473
273.18335,299,1115.354342
280.88095,299,1115.660725
282.8796,299,1115.966682
279.93076,299,1116.256413
282.07147,299,1116.511119
282.92325,299,1116.802491
277.56726,299,1117.125165
277.61667,299,1117.461349
276.74048,299,1117.750069
269.8845,299,1118.014382
274.00952,299,1118.338917
284.49384,299,1118.608571
271.20047,299,1118.898907
281.82108,299,1119.177594
286.356,299,1120.217694
277.37463,299,1120.510506
267.12286,299,1120.797983
278.98026,299,1121.078526
269.7401,299,1121.367069
283.75897,299,1121.636391
269.8007,299,1121.934523
275.23114,299,1122.213094
276.16122,299,1122.531249
279.4623,299,1124.117496
278.19037,299,1124.428198
277.6097,299,1124.728717
278.0817,299,1125.100783
281.82086,299,1126.093943
280.43692,299,1126.381268
269.3851,299,1126.657972
271.05188,299,1127.009524
282.0738,299,1127.329206
272.37048,299,1127.696302
280.9242,299,1128.010333
283.95627,299,1128.353478
285.06012,299,1128.668142
279.975,299,1129.024205
277.71252,299,1129.341156
277.01257,299,1129.635712
282.10034,299,1129.952747
278.9644,299,1130.256917
269.85086,299,1131.428669
286.02954,299,1131.761915
278.2749,299,1132.202284
281.55832,299,1132.502336
279.35403,299,1132.803903
282.19458,299,1133.146626
281.74548,299,1133.416215
275.72247,299,1133.732424
279.40833,299,1134.062289
283.55835,299,1134.354801
277.6463,299,1134.671007
271.4102,299,1135.038401
273.99728,299,1135.369255
282.28827,299,1135.68968
280.9771,299,1136.764806
283.5701,299,1137.094547
267.9457,299,1137.385967
278.91568,299,1137.705822
281.6708,299,1138.046619
279.03326,299,1138.36341
281.60995,299,1138.681296
283.0888,299,1138.978884
284.44327,299,1139.294138
276.32257,299,1139.583402
272.95135,299,1139.889611
277.7233,299,1140.191496
272.42523,299,1140.491726
281.02988,299,1141.571654
284.05548,299,1141.939724
281.14337,299,1142.250208
282.0577,299,1142.534631
285.72437,299,1142.838431
280.287,299,1143.129292
275.67764,299,1143.405419
278.13266,299,1143.707834
282.5253,299,1144.008735
281.62305,299,1144.319708
284.1453,299,1144.660453
275.3823,299,1144.951252
280.82718,299,1145.273974
275.60922,299,1145.634722
272.40485,299,1146.829096
271.4988,299,1147.135542
281.55154,299,1147.456918
269.39124,299,1147.825526
272.075,299,1148.136214
283.32855,299,1148.440073
283.48926,299,1148.743479
280.4187,299,1149.073328
284.65988,299,1150.733296
286.6645,299,1151.030136
273.56897,299,1151.349679
279.25143,299,1151.691197
281.5141,299,1151.967262
283.5521,299,1152.234959
283.26566,299,1153.257843
274.56985,299,1153.538996
285.60556,299,1153.852561
281.12445,299,1154.155381
272.941,299,1154.454442
284.4718,299,1154.772573
274.29926,299,1155.055073
281.07364,299,1155.358908
274.45044,299,1155.627354
281.3775,299,1155.939079
285.03598,299,1156.236136
277.5193,299,1156.546424
281.76202,299,1156.839849
269.24518,299,1158.036314
285.93658,299,1158.373233
274.35367,299,1158.69304
271.90784,299,1159.025646
278.8176,299,1159.331841
285.96396,299,1159.713112
280.37567,299,1160.003847
276.4387,299,1160.317596
271.2893,299,1160.632699
281.94135,299,1160.950222
278.53812,299,1161.253049
281.47925,299,1161.542197
285.55548,299,1161.890164
280.27728,299,1162.184806
272.27673,299,1163.304733
278.6875,299,1163.580227
280.7302,299,1163.912156
277.85806,299,1164.228011
273.64865,299,1164.51944
284.03223,299,1164.776274
287.5841,299,1165.070687
275.26212,299,1165.377436
276.1928,299,1165.670776
280.38232,299,1165.989525
279.21674,299,1166.257388
278.8253,299,1166.526188
271.0244,299,1166.815039
282.93112,299,1167.110083
281.3264,299,1168.224768
280.83237,299,1168.518995
281.2534,299,1168.80766
281.41394,299,1169.122935
279.71722,299,1169.431464
284.45972,299,1169.724637
277.47675,299,1170.000362
274.67627,299,1170.280424
275.94943,299,1170.577242
283.1864,299,1170.878361
284.5109,299,1171.163104
283.52155,299,1171.471191
285.17545,299,1171.773183
280.42786,299,1172.055308
280.30164,299,1173.309574
280.20538,299,1173.589677
285.8312,299,1173.871508
274.51773,299,1174.161099
287.51456,299,1174.478259
274.17297,299,1174.769605
274.96423,299,1176.585859
284.37427,299,1176.934219
271.1257,299,1177.243412
284.67917,299,1177.548826
281.6015,299,1177.84295
282.48688,299,1178.143875
279.97055,299,1178.457655
270.39847,299,1179.520576
274.90997,299,1179.80777
278.4081,299,1180.116271
278.89117,299,1180.408398
278.99765,299,1180.713665
278.8734,299,1181.021526
284.11322,299,1181.311964
274.51282,299,1181.609071
280.83752,299,1181.894711
282.80795,299,1182.18588
278.53763,299,1182.499011
281.4435,299,1182.769355
280.2653,299,1183.07545
276.97275,299,1183.362042
284.35938,299,1184.448515
283.14102,299,1184.762053
282.08557,299,1185.092122
280.77435,299,1185.383775
286.6714,299,1185.673485
279.32205,299,1185.982814
278.0508,299,1186.29284
281.18213,299,1186.715235
273.88107,299,1187.05399
281.2278,299,1187.36311
271.9214,299,1187.674413
282.5678,299,1188.042511
282.63867,299,1188.355356
284.70078,299,1188.642163
283.388,299,1189.789372
284.89005,299,1190.121147
285.2177,299,1190.423108
278.46143,299,1190.740556
285.5351,299,1191.040237
281.19797,299,1191.358713
284.44388,299,1191.664273
278.21527,299,1191.963992
282.6387,299,1192.300035
277.83975,299,1192.584675
286.0275,299,1192.883131
280.02017,299,1193.188419
286.2775,299,1193.474107
279.13803,299,1194.505401
282.89786,299,1194.81562
279.73886,299,1195.104011
284.61328,299,1195.409013
281.12585,299,1195.703101
274.79254,299,1196.041063
284.8038,299,1196.354172
282.4648,299,1196.666219
283.7513,299,1196.976116
275.63742,299,1197.2928
280.046,299,1197.579226
283.14,299,1197.902751
285.3279,299,1198.192534
276.99268,299,1198.498427
283.87106,299,1199.689751
282.81003,299,1200.004183
273.6417,299,1200.287246
271.385,299,1200.580923
280.8911,299,1200.902156
271.98932,299,1202.58169
277.62665,299,1202.908067
283.6153,299,1203.24111
278.91537,299,1203.541358
281.4265,299,1203.83519
280.9773,299,1204.152937
283.74802,299,1204.454117
285.6463,299,1204.816974
270.38068,299,1205.106921
280.21338,299,1206.167629
281.3345,299,1206.477425
287.17612,299,1206.797359
285.13364,299,1207.128572
274.8613,299,1207.46459
284.23865,299,1207.790162
283.34274,299,1208.064951
274.36975,299,1208.35078
282.99487,299,1208.627453
279.9842,299,1208.937216
287.3914,299,1209.220929
273.8328,299,1209.484053
282.0177,299,1209.824833
280.52267,299,1210.839043
280.68756,299,1211.121204
280.5347,299,1211.405123
282.92905,299,1211.724586
284.9235,299,1212.015728
285.62555,299,1212.306103
285.30145,299,1212.640353
286.0908,299,1212.95675
281.07037,299,1213.257244
280.81564,299,1213.537002
282.806,299,1213.83016
278.78458,299,1214.110006
282.2152,299,1214.397977
280.69992,299,1214.725564
273.4781,299,1215.784435
275.5179,299,1216.083991
279.73492,299,1216.355531
284.22552,299,1216.658437
282.50284,299,1216.97092
277.64185,299,1217.2708
279.1221,299,1217.554794
275.39673,299,1217.853059
280.56305,299,1218.142852
283.36487,299,1218.422497
275.72778,299,1218.75252
275.3107,299,1219.062057
284.04745,299,1219.362193
280.19775,299,1219.697752
280.33746,299,1220.835005
273.70352,299,1221.1403
283.03745,299,1221.458764
284.84686,299,1221.805182
283.15475,299,1222.121881
286.3343,299,1222.441546
277.91168,299,1222.766135
275.2847,299,1223.075107
283.81314,299,1223.557268
288.86362,299,1224.025609
284.2599,299,1224.330272
282.1016,299,1224.648067
283.83136,299,1225.023604
275.32593,299,1225.347805
279.31497,299,1226.661179
287.94833,299,1226.99965
288.78104,299,1227.312978
282.3306,299,1229.060588
288.15872,299,1229.345876
285.51855,299,1229.71991
276.54868,299,1230.078676
275.8392,299,1230.377811
282.71973,299,1230.727238
284.57898,299,1231.017127
283.5518,299,1231.538161
289.0867,299,1232.436071
270.50677,299,1232.884932
287.07162,299,1234.397122
273.57355,299,1234.727834
284.89255,299,1235.077739
282.63086,299,1235.41131
280.1809,299,1235.808967
286.8697,299,1236.280908
281.252,299,1236.633682
283.2495,299,1236.969305
284.6021,299,1237.293423
279.54016,299,1237.639018
279.29858,299,1237.974333
286.15234,299,1238.351279
282.96188,299,1238.680157
282.40866,299,1238.991948
279.70502,299,1240.145325
283.77298,299,1240.605079
283.59207,299,1240.974936
284.0259,299,1241.350211
283.41333,299,1241.640835
283.2034,299,1241.94269
277.7249,299,1242.278848
279.4169,299,1242.650352
280.37466,299,1243.091356
282.72604,299,1243.49406
279.58975,299,1243.82898
280.56216,299,1244.249453
279.55182,299,1244.676456
285.06454,299,1244.982685
285.5567,299,1246.135784
281.27676,299,1246.472476
285.16385,299,1246.861316
282.91125,299,1247.184083
284.99454,299,1247.539279
280.75397,299,1247.858568
283.6595,299,1248.158981
274.30954,299,1248.499956
282.6841,299,1248.879598
278.22125,299,1249.19131
279.6533,299,1249.503273
282.95724,299,1249.821176
279.1368,299,1250.121252
282.1779,299,1251.342247
284.20578,299,1251.707848
282.53903,299,1252.132084
273.81735,299,1252.549956
285.39,299,1252.875824
277.99335,299,1253.195156
279.71213,299,1253.519939
281.9489,299,1253.828863
274.9154,299,1254.156439
276.25983,299,1254.451254
288.6259,299,1254.76444
283.42322,299,1255.103252
285.45053,299,1255.444463
282.54135,299,1255.793638
272.38495,299,1256.901159
283.69473,299,1257.17827
282.67703,299,1258.850559
286.11978,299,1259.135057
